Hidden Layers,Activation,Epochs,Learning Rate,Batch Size,Accuracy
"[32, 16, 8]",Sigmoid,100,1.0,64,80.0
"[32, 16, 8]",Sigmoid,100,1.0,128,48.78048780487805
"[32, 16, 8]",Sigmoid,100,1.0,256,51.21951219512195
"[32, 16, 8]",Sigmoid,100,1.0,512,51.21951219512195
"[32, 16, 8]",Sigmoid,100,0.1,16,93.65853658536585
"[32, 16, 8]",Sigmoid,100,0.1,32,97.5609756097561
"[32, 16, 8]",Sigmoid,100,0.1,64,97.07317073170732
"[32, 16, 8]",Sigmoid,100,0.1,128,93.65853658536585
"[32, 16, 8]",Sigmoid,100,0.1,256,89.7560975609756
"[32, 16, 8]",Sigmoid,100,0.1,512,90.2439024390244
"[32, 16, 8]",Sigmoid,100,0.01,16,93.17073170731707
"[32, 16, 8]",Sigmoid,100,0.01,32,89.7560975609756
"[32, 16, 8]",Sigmoid,100,0.01,64,90.2439024390244
"[32, 16, 8]",Sigmoid,100,0.01,128,98.04878048780488
"[32, 16, 8]",Sigmoid,100,0.01,256,90.2439024390244
"[32, 16, 8]",Sigmoid,100,0.01,512,90.2439024390244
"[32, 16, 8]",Sigmoid,100,0.001,16,87.3170731707317
"[32, 16, 8]",Sigmoid,100,0.001,32,87.3170731707317
"[32, 16, 8]",Sigmoid,100,0.001,64,86.82926829268293
"[32, 16, 8]",Sigmoid,100,0.001,128,86.34146341463415
"[32, 16, 8]",Sigmoid,100,0.001,256,85.36585365853658
"[32, 16, 8]",Sigmoid,100,0.001,512,80.97560975609755
"[32, 16, 8]",Sigmoid,100,0.0001,16,83.41463414634147
"[32, 16, 8]",Sigmoid,100,0.0001,32,80.0
"[32, 16, 8]",Sigmoid,100,0.0001,64,74.14634146341463
"[32, 16, 8]",Sigmoid,100,0.0001,128,65.85365853658537
"[32, 16, 8]",Sigmoid,100,0.0001,256,48.78048780487805
"[32, 16, 8]",Sigmoid,100,0.0001,512,51.21951219512195
"[32, 16, 8]",Sigmoid,250,10.0,16,48.78048780487805
"[32, 16, 8]",Sigmoid,250,10.0,32,51.21951219512195
"[32, 16, 8]",Sigmoid,250,10.0,64,51.21951219512195
"[32, 16, 8]",Sigmoid,250,10.0,128,51.21951219512195
"[32, 16, 8]",Sigmoid,250,10.0,256,48.78048780487805
"[32, 16, 8]",Sigmoid,250,10.0,512,51.21951219512195
"[32, 16, 8]",Sigmoid,250,1.0,16,51.21951219512195
"[32, 16, 8]",Sigmoid,250,1.0,32,51.21951219512195
"[32, 16, 8]",Sigmoid,250,1.0,64,48.78048780487805
"[32, 16, 8]",Sigmoid,250,1.0,128,51.21951219512195
"[32, 16, 8]",Sigmoid,250,1.0,256,48.78048780487805
"[32, 16, 8]",Sigmoid,250,1.0,512,48.78048780487805
"[32, 16, 8]",Sigmoid,250,0.1,16,89.26829268292683
"[32, 16, 8]",Sigmoid,250,0.1,32,93.65853658536585
"[32, 16, 8]",Sigmoid,250,0.1,64,100.0
"[32, 16, 8]",Sigmoid,250,0.1,128,99.02439024390245
"[32, 16, 8]",Sigmoid,250,0.1,256,100.0
"[32, 16, 8]",Sigmoid,250,0.1,512,90.2439024390244
"[32, 16, 8]",Sigmoid,250,0.01,16,90.2439024390244
"[32, 16, 8]",Sigmoid,250,0.01,32,92.1951219512195
"[32, 16, 8]",Sigmoid,250,0.01,64,92.1951219512195
"[32, 16, 8]",Sigmoid,250,0.01,128,93.65853658536585
"[32, 16, 8]",Sigmoid,250,0.01,256,90.2439024390244
"[32, 16, 8]",Sigmoid,250,0.01,512,91.21951219512195
"[32, 16, 8]",Sigmoid,250,0.001,16,90.2439024390244
"[32, 16, 8]",Sigmoid,250,0.001,32,95.60975609756098
"[32, 16, 8]",Sigmoid,250,0.001,64,87.8048780487805
"[32, 16, 8]",Sigmoid,250,0.001,128,87.3170731707317
"[32, 16, 8]",Sigmoid,250,0.001,256,86.34146341463415
"[32, 16, 8]",Sigmoid,250,0.001,512,86.82926829268293
"[32, 16, 8]",Sigmoid,250,0.0001,16,86.82926829268293
"[32, 16, 8]",Sigmoid,250,0.0001,32,86.34146341463415
"[32, 16, 8]",Sigmoid,250,0.0001,64,82.92682926829268
"[32, 16, 8]",Sigmoid,250,0.0001,128,82.4390243902439
"[32, 16, 8]",Sigmoid,250,0.0001,256,73.65853658536585
"[32, 16, 8]",Sigmoid,250,0.0001,512,62.4390243902439
"[32, 16, 8]",Tanh,1,10.0,16,48.78048780487805
"[32, 16, 8]",Tanh,1,10.0,32,66.34146341463415
"[32, 16, 8]",Tanh,1,10.0,64,78.53658536585365
"[32, 16, 8]",Tanh,1,10.0,128,81.46341463414635
"[32, 16, 8]",Tanh,1,10.0,256,48.292682926829265
"[32, 16, 8]",Tanh,1,10.0,512,48.78048780487805
"[32, 16, 8]",Tanh,1,1.0,16,73.17073170731707
"[32, 16, 8]",Tanh,1,1.0,32,72.6829268292683
"[32, 16, 8]",Tanh,1,1.0,64,60.48780487804878
"[32, 16, 8]",Tanh,1,1.0,128,46.34146341463415
"[32, 16, 8]",Tanh,1,1.0,256,76.58536585365853
"[32, 16, 8]",Tanh,1,1.0,512,44.8780487804878
"[32, 16, 8]",Tanh,1,0.1,16,81.95121951219512
"[32, 16, 8]",Tanh,1,0.1,32,83.41463414634147
"[32, 16, 8]",Tanh,1,0.1,64,85.36585365853658
"[32, 16, 8]",Tanh,1,0.1,128,84.39024390243902
"[32, 16, 8]",Tanh,1,0.1,256,85.85365853658537
"[32, 16, 8]",Tanh,1,0.1,512,79.02439024390245
"[32, 16, 8]",Tanh,1,0.01,16,84.8780487804878
"[32, 16, 8]",Tanh,1,0.01,32,86.34146341463415
"[32, 16, 8]",Tanh,1,0.01,64,81.95121951219512
"[32, 16, 8]",Tanh,1,0.01,128,77.07317073170732
"[32, 16, 8]",Tanh,1,0.01,256,80.97560975609755
"[32, 16, 8]",Tanh,1,0.01,512,74.14634146341463
"[32, 16, 8]",Tanh,1,0.001,16,81.95121951219512
"[32, 16, 8]",Tanh,1,0.001,32,77.5609756097561
"[32, 16, 8]",Tanh,1,0.001,64,66.34146341463415
"[32, 16, 8]",Tanh,1,0.001,128,60.97560975609756
"[32, 16, 8]",Tanh,1,0.001,256,61.46341463414634
"[32, 16, 8]",Tanh,1,0.001,512,49.75609756097561
"[32, 16, 8]",Tanh,1,0.0001,16,66.82926829268293
"[32, 16, 8]",Tanh,1,0.0001,32,58.53658536585366
"[32, 16, 8]",Tanh,1,0.0001,64,41.951219512195124
"[32, 16, 8]",Tanh,1,0.0001,128,53.170731707317074
"[32, 16, 8]",Tanh,1,0.0001,256,60.48780487804878
"[32, 16, 8]",Tanh,1,0.0001,512,48.78048780487805
"[32, 16, 8]",Tanh,10,10.0,16,51.21951219512195
"[32, 16, 8]",Tanh,10,10.0,32,24.390243902439025
"[32, 16, 8]",Tanh,10,10.0,64,48.78048780487805
"[32, 16, 8]",Tanh,10,10.0,128,80.97560975609755
"[32, 16, 8]",Tanh,10,10.0,256,51.21951219512195
"[32, 16, 8]",Tanh,10,10.0,512,75.60975609756098
"[32, 16, 8]",Tanh,10,1.0,16,67.8048780487805
"[32, 16, 8]",Tanh,10,1.0,32,76.09756097560975
"[32, 16, 8]",Tanh,10,1.0,64,77.07317073170732
"[32, 16, 8]",Tanh,10,1.0,128,68.29268292682927
"[32, 16, 8]",Tanh,10,1.0,256,80.97560975609755
"[32, 16, 8]",Tanh,10,1.0,512,82.92682926829268
"[32, 16, 8]",Tanh,10,0.1,16,78.53658536585365
"[32, 16, 8]",Tanh,10,0.1,32,91.21951219512195
"[32, 16, 8]",Tanh,10,0.1,64,88.78048780487805
"[32, 16, 8]",Tanh,10,0.1,128,81.46341463414635
"[32, 16, 8]",Tanh,10,0.1,256,85.36585365853658
"[32, 16, 8]",Tanh,10,0.1,512,86.82926829268293
"[32, 16, 8]",Tanh,10,0.01,16,93.65853658536585
"[32, 16, 8]",Tanh,10,0.01,32,96.09756097560975
"[32, 16, 8]",Tanh,10,0.01,64,89.7560975609756
"[32, 16, 8]",Tanh,10,0.01,128,88.78048780487805
"[32, 16, 8]",Tanh,10,0.01,256,86.34146341463415
"[32, 16, 8]",Tanh,10,0.01,512,84.39024390243902
"[32, 16, 8]",Tanh,10,0.001,16,87.8048780487805
"[32, 16, 8]",Tanh,10,0.001,32,84.39024390243902
"[32, 16, 8]",Tanh,10,0.001,64,82.92682926829268
"[32, 16, 8]",Tanh,10,0.001,128,81.95121951219512
"[32, 16, 8]",Tanh,10,0.001,256,80.0
"[32, 16, 8]",Tanh,10,0.001,512,77.5609756097561
"[32, 16, 8]",Tanh,10,0.0001,16,85.36585365853658
"[32, 16, 8]",Tanh,10,0.0001,32,76.09756097560975
"[32, 16, 8]",Tanh,10,0.0001,64,55.1219512195122
"[32, 16, 8]",Tanh,10,0.0001,128,57.5609756097561
"[32, 16, 8]",Tanh,10,0.0001,256,51.21951219512195
"[32, 16, 8]",Tanh,10,0.0001,512,51.21951219512195
"[32, 16, 8]",Tanh,25,10.0,16,62.926829268292686
"[32, 16, 8]",Tanh,25,10.0,32,48.78048780487805
"[32, 16, 8]",Tanh,25,10.0,64,56.09756097560975
"[32, 16, 8]",Tanh,25,10.0,128,51.21951219512195
"[32, 16, 8]",Tanh,25,10.0,256,81.46341463414635
"[32, 16, 8]",Tanh,25,10.0,512,81.46341463414635
"[32, 16, 8]",Tanh,25,1.0,16,73.65853658536585
"[32, 16, 8]",Tanh,25,1.0,32,81.95121951219512
"[32, 16, 8]",Tanh,25,1.0,64,73.17073170731707
"[32, 16, 8]",Tanh,25,1.0,128,77.07317073170732
"[32, 16, 8]",Tanh,25,1.0,256,76.58536585365853
"[32, 16, 8]",Tanh,25,1.0,512,84.39024390243902
"[32, 16, 8]",Tanh,25,0.1,16,83.41463414634147
"[32, 16, 8]",Tanh,25,0.1,32,86.34146341463415
"[32, 16, 8]",Tanh,25,0.1,64,94.14634146341463
"[32, 16, 8]",Tanh,25,0.1,128,89.26829268292683
"[32, 16, 8]",Tanh,25,0.1,256,84.39024390243902
"[32, 16, 8]",Tanh,25,0.1,512,96.58536585365853
"[32, 16, 8]",Tanh,25,0.01,16,100.0
"[32, 16, 8]",Tanh,25,0.01,32,97.5609756097561
"[32, 16, 8]",Tanh,25,0.01,64,100.0
"[32, 16, 8]",Tanh,25,0.01,128,96.58536585365853
"[32, 16, 8]",Tanh,25,0.01,256,96.09756097560975
"[32, 16, 8]",Tanh,25,0.01,512,91.21951219512195
"[32, 16, 8]",Tanh,25,0.001,16,94.14634146341463
"[32, 16, 8]",Tanh,25,0.001,32,88.78048780487805
"[32, 16, 8]",Tanh,25,0.001,64,86.82926829268293
"[32, 16, 8]",Tanh,25,0.001,128,85.85365853658537
"[32, 16, 8]",Tanh,25,0.001,256,85.36585365853658
"[32, 16, 8]",Tanh,25,0.001,512,79.51219512195122
"[32, 16, 8]",Tanh,25,0.0001,16,84.39024390243902
"[32, 16, 8]",Tanh,25,0.0001,32,81.46341463414635
"[32, 16, 8]",Tanh,25,0.0001,64,81.46341463414635
"[32, 16, 8]",Tanh,25,0.0001,128,55.609756097560975
"[32, 16, 8]",Tanh,25,0.0001,256,60.0
"[32, 16, 8]",Tanh,25,0.0001,512,53.65853658536585
"[32, 16, 8]",Tanh,50,10.0,16,51.21951219512195
"[32, 16, 8]",Tanh,50,10.0,32,77.5609756097561
"[32, 16, 8]",Tanh,50,10.0,64,81.46341463414635
"[32, 16, 8]",Tanh,50,10.0,128,48.78048780487805
"[32, 16, 8]",Tanh,50,10.0,256,22.4390243902439
"[32, 16, 8]",Tanh,50,10.0,512,51.21951219512195
"[32, 16, 8]",Tanh,50,1.0,16,68.29268292682927
"[32, 16, 8]",Tanh,50,1.0,32,73.65853658536585
"[32, 16, 8]",Tanh,50,1.0,64,77.5609756097561
"[32, 16, 8]",Tanh,50,1.0,128,80.0
"[32, 16, 8]",Tanh,50,1.0,256,79.02439024390245
"[32, 16, 8]",Tanh,50,1.0,512,76.09756097560975
"[32, 16, 8]",Tanh,50,0.1,16,80.97560975609755
"[32, 16, 8]",Tanh,50,0.1,32,85.36585365853658
"[32, 16, 8]",Tanh,50,0.1,64,91.70731707317073
"[32, 16, 8]",Tanh,50,0.1,128,96.58536585365853
"[32, 16, 8]",Tanh,50,0.1,256,96.58536585365853
"[32, 16, 8]",Tanh,50,0.1,512,98.04878048780488
"[32, 16, 8]",Tanh,50,0.01,16,100.0
"[32, 16, 8]",Tanh,50,0.01,32,99.02439024390245
"[32, 16, 8]",Tanh,50,0.01,64,100.0
"[32, 16, 8]",Tanh,50,0.01,128,100.0
"[32, 16, 8]",Tanh,50,0.01,256,94.14634146341463
"[32, 16, 8]",Tanh,50,0.01,512,99.02439024390245
"[32, 16, 8]",Tanh,50,0.001,16,98.53658536585365
"[32, 16, 8]",Tanh,50,0.001,32,93.17073170731707
"[32, 16, 8]",Tanh,50,0.001,64,91.21951219512195
"[32, 16, 8]",Tanh,50,0.001,128,86.82926829268293
"[32, 16, 8]",Tanh,50,0.001,256,86.82926829268293
"[32, 16, 8]",Tanh,50,0.001,512,86.34146341463415
"[32, 16, 8]",Tanh,50,0.0001,16,85.36585365853658
"[32, 16, 8]",Tanh,50,0.0001,32,85.36585365853658
"[32, 16, 8]",Tanh,50,0.0001,64,83.41463414634147
"[32, 16, 8]",Tanh,50,0.0001,128,82.4390243902439
"[32, 16, 8]",Tanh,50,0.0001,256,75.60975609756098
"[32, 16, 8]",Tanh,50,0.0001,512,75.1219512195122
"[32, 16, 8]",Tanh,100,10.0,16,75.1219512195122
"[32, 16, 8]",Tanh,100,10.0,32,51.21951219512195
"[32, 16, 8]",Tanh,100,10.0,64,53.170731707317074
"[32, 16, 8]",Tanh,100,10.0,128,81.46341463414635
"[32, 16, 8]",Tanh,100,10.0,256,80.48780487804878
"[32, 16, 8]",Tanh,100,10.0,512,75.1219512195122
"[32, 16, 8]",Tanh,100,1.0,16,72.6829268292683
"[32, 16, 8]",Tanh,100,1.0,32,71.21951219512195
"[32, 16, 8]",Tanh,100,1.0,64,78.53658536585365
"[32, 16, 8]",Tanh,100,1.0,128,81.46341463414635
"[32, 16, 8]",Tanh,100,1.0,256,80.97560975609755
"[32, 16, 8]",Tanh,100,1.0,512,83.90243902439025
"[32, 16, 8]",Tanh,100,0.1,16,85.85365853658537
"[32, 16, 8]",Tanh,100,0.1,32,85.36585365853658
"[32, 16, 8]",Tanh,100,0.1,64,85.36585365853658
"[32, 16, 8]",Tanh,100,0.1,128,95.60975609756098
"[32, 16, 8]",Tanh,100,0.1,256,96.09756097560975
"[32, 16, 8]",Tanh,100,0.1,512,98.04878048780488
"[32, 16, 8]",Tanh,100,0.01,16,100.0
"[32, 16, 8]",Tanh,100,0.01,32,100.0
"[32, 16, 8]",Tanh,100,0.01,64,100.0
"[32, 16, 8]",Tanh,100,0.01,128,100.0
"[32, 16, 8]",Tanh,100,0.01,256,100.0
"[32, 16, 8]",Tanh,100,0.01,512,100.0
"[32, 16, 8]",Tanh,100,0.001,16,100.0
"[32, 16, 8]",Tanh,100,0.001,32,100.0
"[32, 16, 8]",Tanh,100,0.001,64,99.02439024390245
"[32, 16, 8]",Tanh,100,0.001,128,97.5609756097561
"[32, 16, 8]",Tanh,100,0.001,256,91.21951219512195
"[32, 16, 8]",Tanh,100,0.001,512,87.3170731707317
"[32, 16, 8]",Tanh,100,0.0001,16,87.3170731707317
"[32, 16, 8]",Tanh,100,0.0001,32,84.8780487804878
"[32, 16, 8]",Tanh,100,0.0001,64,85.36585365853658
"[32, 16, 8]",Tanh,100,0.0001,128,81.46341463414635
"[32, 16, 8]",Tanh,100,0.0001,256,82.92682926829268
"[32, 16, 8]",Tanh,100,0.0001,512,70.2439024390244
"[32, 16, 8]",Tanh,250,10.0,16,49.26829268292683
"[32, 16, 8]",Tanh,250,10.0,32,78.53658536585365
"[32, 16, 8]",Tanh,250,10.0,64,48.78048780487805
"[32, 16, 8]",Tanh,250,10.0,128,19.51219512195122
"[32, 16, 8]",Tanh,250,10.0,256,74.63414634146342
"[32, 16, 8]",Tanh,250,10.0,512,71.21951219512195
"[32, 16, 8]",Tanh,250,1.0,16,66.82926829268293
"[32, 16, 8]",Tanh,250,1.0,32,67.8048780487805
"[32, 16, 8]",Tanh,250,1.0,64,77.07317073170732
"[32, 16, 8]",Tanh,250,1.0,128,79.02439024390245
"[32, 16, 8]",Tanh,250,1.0,256,75.60975609756098
"[32, 16, 8]",Tanh,250,1.0,512,77.5609756097561
"[32, 16, 8]",Tanh,250,0.1,16,85.85365853658537
"[32, 16, 8]",Tanh,250,0.1,32,80.0
"[32, 16, 8]",Tanh,250,0.1,64,93.17073170731707
"[32, 16, 8]",Tanh,250,0.1,128,89.7560975609756
"[32, 16, 8]",Tanh,250,0.1,256,97.07317073170732
"[32, 16, 8]",Tanh,250,0.1,512,98.53658536585365
"[32, 16, 8]",Tanh,250,0.01,16,100.0
"[32, 16, 8]",Tanh,250,0.01,32,100.0
"[32, 16, 8]",Tanh,250,0.01,64,100.0
"[32, 16, 8]",Tanh,250,0.01,128,100.0
"[32, 16, 8]",Tanh,250,0.01,256,100.0
"[32, 16, 8]",Tanh,250,0.01,512,99.02439024390245
"[32, 16, 8]",Tanh,250,0.001,16,100.0
"[32, 16, 8]",Tanh,250,0.001,32,100.0
"[32, 16, 8]",Tanh,250,0.001,64,100.0
"[32, 16, 8]",Tanh,250,0.001,128,100.0
"[32, 16, 8]",Tanh,250,0.001,256,99.51219512195122
"[32, 16, 8]",Tanh,250,0.001,512,98.53658536585365
"[32, 16, 8]",Tanh,250,0.0001,16,93.65853658536585
"[32, 16, 8]",Tanh,250,0.0001,32,86.82926829268293
"[32, 16, 8]",Tanh,250,0.0001,64,87.3170731707317
"[32, 16, 8]",Tanh,250,0.0001,128,86.34146341463415
"[32, 16, 8]",Tanh,250,0.0001,256,84.39024390243902
"[32, 16, 8]",Tanh,250,0.0001,512,82.4390243902439
"[32, 16, 8]",Softmax,1,10.0,16,48.78048780487805
"[32, 16, 8]",Softmax,1,10.0,32,48.78048780487805
"[32, 16, 8]",Softmax,1,10.0,64,48.78048780487805
"[32, 16, 8]",Softmax,1,10.0,128,51.21951219512195
"[32, 16, 8]",Softmax,1,10.0,256,48.78048780487805
"[32, 16, 8]",Softmax,1,10.0,512,51.21951219512195
"[32, 16, 8]",Softmax,1,1.0,16,51.21951219512195
"[32, 16, 8]",Softmax,1,1.0,32,80.0
"[32, 16, 8]",Softmax,1,1.0,64,48.78048780487805
"[32, 16, 8]",Softmax,1,1.0,128,51.21951219512195
"[32, 16, 8]",Softmax,1,1.0,256,51.21951219512195
"[32, 16, 8]",Softmax,1,1.0,512,48.78048780487805
"[32, 16, 8]",Softmax,1,0.1,16,85.36585365853658
"[32, 16, 8]",Softmax,1,0.1,32,83.41463414634147
"[32, 16, 8]",Softmax,1,0.1,64,51.21951219512195
"[32, 16, 8]",Softmax,1,0.1,128,48.78048780487805
"[32, 16, 8]",Softmax,1,0.1,256,51.21951219512195
"[32, 16, 8]",Softmax,1,0.1,512,48.78048780487805
"[32, 16, 8]",Softmax,1,0.01,16,51.21951219512195
"[32, 16, 8]",Softmax,1,0.01,32,51.21951219512195
"[32, 16, 8]",Softmax,1,0.01,64,51.21951219512195
"[32, 16, 8]",Softmax,1,0.01,128,51.21951219512195
"[32, 16, 8]",Softmax,1,0.01,256,48.78048780487805
"[32, 16, 8]",Softmax,1,0.01,512,48.78048780487805
"[32, 16, 8]",Softmax,1,0.001,16,51.21951219512195
"[32, 16, 8]",Softmax,1,0.001,32,48.78048780487805
"[32, 16, 8]",Softmax,1,0.001,64,48.78048780487805
"[32, 16, 8]",Softmax,1,0.001,128,51.21951219512195
"[32, 16, 8]",Softmax,1,0.001,256,51.21951219512195
"[32, 16, 8]",Softmax,1,0.001,512,48.78048780487805
"[32, 16, 8]",Softmax,1,0.0001,16,51.21951219512195
"[32, 16, 8]",Softmax,1,0.0001,32,51.21951219512195
"[32, 16, 8]",Softmax,1,0.0001,64,51.21951219512195
"[32, 16, 8]",Softmax,1,0.0001,128,51.21951219512195
"[32, 16, 8]",Softmax,1,0.0001,256,51.21951219512195
"[32, 16, 8]",Softmax,1,0.0001,512,48.78048780487805
"[32, 16, 8]",Softmax,10,10.0,16,51.21951219512195
"[32, 16, 8]",Softmax,10,10.0,32,51.21951219512195
"[32, 16, 8]",Softmax,10,10.0,64,51.21951219512195
"[32, 16, 8]",Softmax,10,10.0,128,51.21951219512195
"[32, 16, 8]",Softmax,10,10.0,256,48.78048780487805
"[32, 16, 8]",Softmax,10,10.0,512,51.21951219512195
"[32, 16, 8]",Softmax,10,1.0,16,51.21951219512195
"[32, 16, 8]",Softmax,10,1.0,32,79.51219512195122
"[32, 16, 8]",Softmax,10,1.0,64,48.78048780487805
"[32, 16, 8]",Softmax,10,1.0,128,80.97560975609755
"[32, 16, 8]",Softmax,10,1.0,256,80.97560975609755
"[32, 16, 8]",Softmax,10,1.0,512,82.4390243902439
"[32, 16, 8]",Softmax,10,0.1,16,87.8048780487805
"[32, 16, 8]",Softmax,10,0.1,32,90.73170731707317
"[32, 16, 8]",Softmax,10,0.1,64,94.63414634146342
"[32, 16, 8]",Softmax,10,0.1,128,94.63414634146342
"[32, 16, 8]",Softmax,10,0.1,256,90.73170731707317
"[32, 16, 8]",Softmax,10,0.1,512,88.29268292682927
"[32, 16, 8]",Softmax,10,0.01,16,96.58536585365853
"[32, 16, 8]",Softmax,10,0.01,32,95.60975609756098
"[32, 16, 8]",Softmax,10,0.01,64,90.2439024390244
"[32, 16, 8]",Softmax,10,0.01,128,84.39024390243902
"[32, 16, 8]",Softmax,10,0.01,256,81.46341463414635
"[32, 16, 8]",Softmax,10,0.01,512,51.21951219512195
"[32, 16, 8]",Softmax,10,0.001,16,80.0
"[32, 16, 8]",Softmax,10,0.001,32,51.21951219512195
"[32, 16, 8]",Softmax,10,0.001,64,48.78048780487805
"[32, 16, 8]",Softmax,10,0.001,128,51.21951219512195
"[32, 16, 8]",Softmax,10,0.001,256,51.21951219512195
"[32, 16, 8]",Softmax,10,0.001,512,48.78048780487805
"[32, 16, 8]",Softmax,10,0.0001,16,48.78048780487805
"[32, 16, 8]",Softmax,10,0.0001,32,48.78048780487805
"[32, 16, 8]",Softmax,10,0.0001,64,48.78048780487805
"[32, 16, 8]",Softmax,10,0.0001,128,48.78048780487805
"[32, 16, 8]",Softmax,10,0.0001,256,48.78048780487805
"[32, 16, 8]",Softmax,10,0.0001,512,51.21951219512195
"[32, 16, 8]",Softmax,25,10.0,16,51.21951219512195
"[32, 16, 8]",Softmax,25,10.0,32,51.21951219512195
"[32, 16, 8]",Softmax,25,10.0,64,48.78048780487805
"[32, 16, 8]",Softmax,25,10.0,128,48.78048780487805
"[32, 16, 8]",Softmax,25,10.0,256,48.78048780487805
"[32, 16, 8]",Softmax,25,10.0,512,48.78048780487805
"[32, 16, 8]",Softmax,25,1.0,16,68.29268292682927
"[32, 16, 8]",Softmax,25,1.0,32,76.58536585365853
"[32, 16, 8]",Softmax,25,1.0,64,75.1219512195122
"[32, 16, 8]",Softmax,25,1.0,128,79.51219512195122
"[32, 16, 8]",Softmax,25,1.0,256,79.51219512195122
"[32, 16, 8]",Softmax,25,1.0,512,82.4390243902439
"[32, 16, 8]",Softmax,25,0.1,16,85.36585365853658
"[32, 16, 8]",Softmax,25,0.1,32,88.78048780487805
"[32, 16, 8]",Softmax,25,0.1,64,92.1951219512195
"[32, 16, 8]",Softmax,25,0.1,128,93.65853658536585
"[32, 16, 8]",Softmax,25,0.1,256,97.07317073170732
"[32, 16, 8]",Softmax,25,0.1,512,97.07317073170732
"[32, 16, 8]",Softmax,25,0.01,16,96.58536585365853
"[32, 16, 8]",Softmax,25,0.01,32,99.02439024390245
"[32, 16, 8]",Softmax,25,0.01,64,95.60975609756098
"[32, 16, 8]",Softmax,25,0.01,128,96.09756097560975
"[32, 16, 8]",Softmax,25,0.01,256,87.3170731707317
"[32, 16, 8]",Softmax,25,0.01,512,79.02439024390245
"[32, 16, 8]",Softmax,25,0.001,16,89.7560975609756
"[32, 16, 8]",Softmax,25,0.001,32,86.34146341463415
"[32, 16, 8]",Softmax,25,0.001,64,57.5609756097561
"[32, 16, 8]",Softmax,25,0.001,128,51.21951219512195
"[32, 16, 8]",Softmax,25,0.001,256,51.21951219512195
"[32, 16, 8]",Softmax,25,0.001,512,51.21951219512195
"[32, 16, 8]",Softmax,25,0.0001,16,51.21951219512195
"[32, 16, 8]",Softmax,25,0.0001,32,51.21951219512195
"[32, 16, 8]",Softmax,25,0.0001,64,48.78048780487805
"[32, 16, 8]",Softmax,25,0.0001,128,51.21951219512195
"[32, 16, 8]",Softmax,25,0.0001,256,48.78048780487805
"[32, 16, 8]",Softmax,25,0.0001,512,51.21951219512195
"[32, 16, 8]",Softmax,50,10.0,16,51.21951219512195
"[32, 16, 8]",Softmax,50,10.0,32,51.21951219512195
"[32, 16, 8]",Softmax,50,10.0,64,48.78048780487805
"[32, 16, 8]",Softmax,50,10.0,128,48.78048780487805
"[32, 16, 8]",Softmax,50,10.0,256,48.78048780487805
"[32, 16, 8]",Softmax,50,10.0,512,51.21951219512195
"[32, 16, 8]",Softmax,50,1.0,16,48.78048780487805
"[32, 16, 8]",Softmax,50,1.0,32,51.21951219512195
"[32, 16, 8]",Softmax,50,1.0,64,51.21951219512195
"[32, 16, 8]",Softmax,50,1.0,128,77.5609756097561
"[32, 16, 8]",Softmax,50,1.0,256,80.97560975609755
"[32, 16, 8]",Softmax,50,1.0,512,83.41463414634147
"[32, 16, 8]",Softmax,50,0.1,16,85.36585365853658
"[32, 16, 8]",Softmax,50,0.1,32,89.7560975609756
"[32, 16, 8]",Softmax,50,0.1,64,90.2439024390244
"[32, 16, 8]",Softmax,50,0.1,128,90.2439024390244
"[32, 16, 8]",Softmax,50,0.1,256,90.2439024390244
"[32, 16, 8]",Softmax,50,0.1,512,96.09756097560975
"[32, 16, 8]",Softmax,50,0.01,16,97.5609756097561
"[32, 16, 8]",Softmax,50,0.01,32,97.5609756097561
"[32, 16, 8]",Softmax,50,0.01,64,98.04878048780488
"[32, 16, 8]",Softmax,50,0.01,128,97.07317073170732
"[32, 16, 8]",Softmax,50,0.01,256,95.1219512195122
"[32, 16, 8]",Softmax,50,0.01,512,92.1951219512195
"[32, 16, 8]",Softmax,50,0.001,16,94.14634146341463
"[32, 16, 8]",Softmax,50,0.001,32,90.73170731707317
"[32, 16, 8]",Softmax,50,0.001,64,86.82926829268293
"[32, 16, 8]",Softmax,50,0.001,128,80.0
"[32, 16, 8]",Softmax,50,0.001,256,51.21951219512195
"[32, 16, 8]",Softmax,50,0.001,512,51.21951219512195
"[32, 16, 8]",Softmax,50,0.0001,16,51.21951219512195
"[32, 16, 8]",Softmax,50,0.0001,32,48.78048780487805
"[32, 16, 8]",Softmax,50,0.0001,64,51.21951219512195
"[32, 16, 8]",Softmax,50,0.0001,128,51.21951219512195
"[32, 16, 8]",Softmax,50,0.0001,256,51.21951219512195
"[32, 16, 8]",Softmax,50,0.0001,512,51.21951219512195
"[32, 16, 8]",Softmax,100,10.0,16,48.78048780487805
"[32, 16, 8]",Softmax,100,10.0,32,51.21951219512195
"[32, 16, 8]",Softmax,100,10.0,64,51.21951219512195
"[32, 16, 8]",Softmax,100,10.0,128,48.78048780487805
"[32, 16, 8]",Softmax,100,10.0,256,51.21951219512195
"[32, 16, 8]",Softmax,100,10.0,512,51.21951219512195
"[32, 16, 8]",Softmax,100,1.0,16,67.3170731707317
"[32, 16, 8]",Softmax,100,1.0,32,51.21951219512195
"[32, 16, 8]",Softmax,100,1.0,64,51.21951219512195
"[32, 16, 8]",Softmax,100,1.0,128,51.21951219512195
